id,Machine_failure_pred,Machine_failure_prob
137838,0,0.0012
137839,0,0.0012
137840,0,0.0013
137841,0,0.0021
137842,0,0.0005
137843,0,0.0076
137844,0,0.0039
137845,0,0.0029
137846,0,0.0008
137847,0,0.0022
137848,0,0.0046
137849,0,0.003
137850,0,0.0013
137851,0,0.0028
137852,0,0.0001
137853,0,0.0007
137854,0,0.0077
137855,0,0.0014
137856,0,0.0027
137857,0,0.0081
137858,0,0.003
137859,0,0.0005
137860,0,0.0048
137861,0,0.0011
137862,0,0.0012
137863,0,0.0006
137864,0,0.0153
137865,0,0.0013
137866,0,0.0016
137867,0,0.0041
137868,0,0.0017
137869,0,0.0013
137870,0,0.0051
137871,0,0.0021
137872,0,0.0016
137873,0,0.0016
137874,0,0.0011
137875,0,0.0005
137876,0,0.0018
137877,0,0.0016
137878,0,0.0016
137879,0,0.0012
137880,0,0.0016
137881,0,0.0008
137882,0,0.0019
137883,0,0.0005
137884,0,0.0108
137885,0,0.0076
137886,0,0.0055
137887,0,0.0168
137888,0,0.0036
137889,0,0.011
137890,0,0.0056
137891,0,0.0072
137892,0,0.0022
137893,0,0.0065
137894,0,0.0003
137895,0,0.0016
137896,0,0.0085
137897,0,0.0046
137898,0,0.0126
137899,0,0.0024
137900,0,0.0008
137901,0,0.0025
137902,0,0.0094
137903,0,0.0047
137904,0,0.0013
137905,0,0.0014
137906,0,0.0048
137907,0,0.0008
137908,0,0.0021
137909,0,0.0016
137910,0,0.0047
137911,0,0.001
137912,0,0.0018
137913,0,0.0019
137914,0,0.0018
137915,0,0.0079
137916,0,0.0037
137917,0,0.0008
137918,0,0.0034
137919,0,0.0017
137920,0,0.0039
137921,0,0.0067
137922,0,0.0016
137923,0,0.01
137924,0,0.0052
137925,0,0.0063
137926,0,0.0012
137927,0,0.0027
137928,0,0.0015
137929,0,0.0025
137930,0,0.005
137931,0,0.003
137932,0,0.0208
137933,0,0.0016
137934,0,0.0002
137935,0,0.0006
137936,0,0.0011
137937,0,0.0019
137938,0,0.0017
137939,0,0.0201
137940,0,0.0044
137941,0,0.0007
137942,0,0.0074
137943,0,0.0034
137944,0,0.0075
137945,0,0.0025
137946,0,0.0021
137947,0,0.0084
137948,0,0.0058
137949,0,0.0018
137950,0,0.0013
137951,0,0.0044
137952,0,0.0024
137953,0,0.0005
137954,0,0.0011
137955,0,0.0029
137956,0,0.0068
137957,0,0.002
137958,0,0.0074
137959,0,0.0003
137960,0,0.0014
137961,0,0.0276
137962,0,0.0019
137963,0,0.0059
137964,0,0.0027
137965,0,0.0049
137966,0,0.0383
137967,0,0.0016
137968,0,0.0423
137969,0,0.0059
137970,0,0.0039
137971,0,0.0012
137972,0,0.0011
137973,0,0.0005
137974,0,0.0008
137975,0,0.0018
137976,0,0.0019
137977,0,0.0136
137978,0,0.0008
137979,0,0.0007
137980,0,0.001
137981,0,0.0049
137982,0,0.0024
137983,0,0.0017
137984,0,0.002
137985,0,0.0095
137986,0,0.0016
137987,0,0.0016
137988,0,0.0068
137989,0,0.0009
137990,0,0.0008
137991,0,0.0015
137992,0,0.0036
137993,0,0.0022
137994,0,0.0009
137995,0,0.0015
137996,0,0.0021
137997,0,0.0041
137998,0,0.0023
137999,1,0.9976
138000,0,0.017
138001,0,0.0014
138002,0,0.0013
138003,0,0.0001
138004,0,0.0152
138005,0,0.0146
138006,0,0.0015
138007,0,0.0023
138008,0,0.0015
138009,0,0.0016
138010,0,0.0013
138011,0,0.0022
138012,0,0.0053
138013,0,0.0018
138014,0,0.0013
138015,0,0.0006
138016,0,0.0013
138017,0,0.005
138018,0,0.0029
138019,0,0.0026
138020,0,0.0044
138021,0,0.0013
138022,0,0.0082
138023,0,0.0033
138024,0,0.0014
138025,0,0.002
138026,0,0.0021
138027,0,0.001
138028,0,0.0011
138029,0,0.0025
138030,0,0.0016
138031,0,0.0024
138032,0,0.0052
138033,0,0.0057
138034,0,0.0036
138035,0,0.0015
138036,0,0.0021
138037,0,0.0084
138038,0,0.0006
138039,0,0.0028
138040,0,0.0002
138041,0,0.0004
138042,0,0.0015
138043,0,0.0039
138044,0,0.0021
138045,0,0.0017
138046,0,0.0025
138047,0,0.0026
138048,0,0.0007
138049,0,0.0009
138050,0,0.0073
138051,0,0.0177
138052,0,0.0027
138053,0,0.0051
138054,0,0.0028
138055,0,0.0012
138056,0,0.0007
138057,0,0.0012
138058,0,0.0041
138059,0,0.0159
138060,0,0.0018
138061,0,0.0032
138062,0,0.0073
138063,0,0.0012
138064,0,0.0011
138065,0,0.0053
138066,0,0.0024
138067,0,0.0014
138068,0,0.0057
138069,0,0.0018
138070,0,0.0005
138071,0,0.0012
138072,0,0.0079
138073,0,0.0011
138074,0,0.001
138075,0,0.0032
138076,0,0.002
138077,0,0.0005
138078,0,0.0022
138079,0,0.0061
138080,0,0.0052
138081,0,0.0008
138082,0,0.0052
138083,0,0.0009
138084,0,0.0043
138085,0,0.0014
138086,0,0.001
138087,0,0.0011
138088,0,0.0092
138089,0,0.0117
138090,0,0.0023
138091,0,0.0057
138092,0,0.0012
138093,0,0.0012
138094,0,0.002
138095,0,0.0029
138096,0,0.0019
138097,0,0.0014
138098,0,0.004
138099,0,0.0086
138100,0,0.007
138101,0,0.0058
138102,0,0.0012
138103,0,0.002
138104,0,0.0004
138105,0,0.0021
138106,0,0.0022
138107,0,0.0028
138108,0,0.0057
138109,0,0.0086
138110,0,0.0014
138111,0,0.0018
138112,0,0.003
138113,0,0.0113
138114,0,0.0009
138115,0,0.0009
138116,0,0.0395
138117,0,0.0018
138118,0,0.0053
138119,0,0.0007
138120,0,0.0016
138121,0,0.0072
138122,0,0.0031
138123,0,0.007
138124,0,0.0026
138125,0,0.0084
138126,0,0.0064
138127,0,0.0021
138128,0,0.0027
138129,0,0.001
138130,0,0.0044
138131,0,0.0093
138132,0,0.0009
138133,0,0.0011
138134,0,0.0097
138135,0,0.0022
138136,0,0.0019
138137,0,0.0058
138138,0,0.0007
138139,0,0.0019
138140,0,0.0065
138141,0,0.0034
138142,0,0.0033
138143,0,0.0005
138144,0,0.0013
138145,0,0.003
138146,0,0.0027
138147,0,0.0011
138148,0,0.0055
138149,0,0.0133
138150,0,0.0004
138151,0,0.0018
138152,0,0.021
138153,0,0.0015
138154,0,0.0051
138155,0,0.0017
138156,0,0.0029
138157,0,0.0004
138158,0,0.0055
138159,0,0.0033
138160,0,0.0028
138161,0,0.0068
138162,0,0.0045
138163,0,0.0013
138164,0,0.0019
138165,0,0.0047
138166,0,0.0035
138167,0,0.0017
138168,0,0.0024
138169,0,0.0013
138170,0,0.0089
138171,0,0.0009
138172,0,0.0027
138173,0,0.001
138174,0,0.009
138175,0,0.0032
138176,0,0.0007
138177,0,0.0035
138178,0,0.0014
138179,0,0.0023
138180,0,0.0054
138181,0,0.0036
138182,0,0.0011
138183,0,0.0018
138184,0,0.0055
138185,0,0.0016
138186,0,0.0014
138187,0,0.005
138188,0,0.0017
138189,0,0.0014
138190,0,0.0012
138191,0,0.002
138192,0,0.0009
138193,0,0.0031
138194,0,0.0068
138195,0,0.0066
138196,0,0.0033
138197,0,0.001
138198,0,0.0004
138199,0,0.0044
138200,0,0.0005
138201,0,0.0045
138202,0,0.0012
138203,0,0.0032
138204,0,0.0016
138205,0,0.0007
138206,0,0.0022
138207,0,0.0033
138208,0,0.0008
138209,0,0.0087
138210,0,0.0017
138211,0,0.006
138212,0,0.0017
138213,0,0.0027
138214,0,0.0008
138215,0,0.0007
138216,1,0.9999
138217,0,0.0005
138218,0,0.0016
138219,0,0.001
138220,0,0.0012
138221,0,0.0017
138222,0,0.0025
138223,0,0.0036
138224,0,0.0022
138225,0,0.0011
138226,0,0.0045
138227,0,0.0049
138228,0,0.0024
138229,0,0.0013
138230,0,0.0035
138231,0,0.0021
138232,0,0.0012
138233,0,0.0018
138234,0,0.0018
138235,0,0.001
138236,0,0.0032
138237,0,0.0022
138238,0,0.0031
138239,0,0.0009
138240,0,0.0039
138241,0,0.0352
138242,0,0.0034
138243,0,0.0182
138244,0,0.0132
138245,0,0.0052
138246,0,0.0025
138247,0,0.0022
138248,0,0.0018
138249,0,0.0046
138250,0,0.001
138251,0,0.0017
138252,0,0.0008
138253,0,0.0021
138254,0,0.0015
138255,0,0.002
138256,0,0.0016
138257,0,0.0005
138258,0,0.0049
138259,0,0.0069
138260,0,0.0062
138261,0,0.0028
138262,0,0.0061
138263,0,0.0017
138264,0,0.0027
138265,0,0.0034
138266,0,0.013
138267,0,0.0023
138268,0,0.0013
138269,0,0.0017
138270,0,0.0061
138271,0,0.0041
138272,0,0.0008
138273,0,0.0023
138274,0,0.0041
138275,0,0.0012
138276,0,0.0015
138277,0,0.0004
138278,0,0.0015
138279,0,0.0037
138280,0,0.0018
138281,0,0.006
138282,0,0.0006
138283,0,0.0023
138284,0,0.0062
138285,0,0.0019
138286,0,0.0011
138287,0,0.0006
138288,0,0.0178
138289,0,0.0032
138290,0,0.002
138291,0,0.0033
138292,0,0.0025
138293,0,0.0016
138294,0,0.0013
138295,0,0.0017
138296,0,0.0467
138297,0,0.0015
138298,0,0.0006
138299,0,0.0028
138300,0,0.0026
138301,0,0.0017
138302,0,0.0015
138303,0,0.0035
138304,0,0.0028
138305,0,0.0046
138306,0,0.002
138307,0,0.0014
138308,0,0.0011
138309,0,0.0011
138310,0,0.0052
138311,0,0.0086
138312,0,0.0011
138313,0,0.0078
138314,0,0.0018
138315,0,0.001
138316,0,0.0234
138317,0,0.0083
138318,0,0.0015
138319,0,0.002
138320,0,0.005
138321,0,0.0119
138322,0,0.0017
138323,0,0.0022
138324,0,0.0026
138325,0,0.0014
138326,0,0.0018
138327,0,0.0084
138328,0,0.0004
138329,0,0.0017
138330,0,0.0031
138331,0,0.0292
138332,0,0.0011
138333,0,0.0089
138334,0,0.0025
138335,0,0.0079
138336,1,0.9931
138337,0,0.0025
138338,0,0.001
138339,0,0.0043
138340,0,0.0009
138341,0,0.0072
138342,0,0.0037
138343,0,0.0034
138344,0,0.0018
138345,0,0.003
138346,0,0.005
138347,0,0.0048
138348,0,0.0008
138349,0,0.0012
138350,0,0.0048
138351,0,0.0115
138352,0,0.0039
138353,0,0.0046
138354,0,0.0019
138355,0,0.0051
138356,0,0.0108
138357,0,0.0037
138358,0,0.0055
138359,0,0.0019
138360,0,0.0034
138361,0,0.0016
138362,0,0.0027
138363,0,0.0115
138364,0,0.0102
138365,0,0.002
138366,0,0.0011
138367,0,0.0111
138368,0,0.0012
138369,0,0.0046
138370,0,0.002
138371,0,0.0036
138372,0,0.008
138373,0,0.0007
138374,0,0.0009
138375,0,0.0092
138376,0,0.0022
138377,0,0.0082
138378,0,0.0026
138379,0,0.0012
138380,0,0.0024
138381,0,0.0061
138382,0,0.0022
138383,0,0.0028
138384,0,0.0005
138385,0,0.0006
138386,0,0.0093
138387,0,0.0007
138388,0,0.0011
138389,0,0.0037
138390,0,0.0047
138391,0,0.0011
138392,0,0.0011
138393,0,0.0057
138394,0,0.0058
138395,0,0.0019
138396,0,0.0007
138397,0,0.0046
138398,0,0.0029
138399,0,0.0009
138400,0,0.0021
138401,0,0.0025
138402,0,0.0051
138403,0,0.0042
138404,0,0.005
138405,0,0.0011
138406,0,0.0009
138407,0,0.0058
138408,0,0.0045
138409,0,0.0047
138410,0,0.0013
138411,0,0.0025
138412,0,0.0013
138413,0,0.006
138414,0,0.0007
138415,0,0.0201
138416,0,0.0005
138417,0,0.0023
138418,0,0.0061
138419,0,0.0034
138420,0,0.0017
138421,0,0.0029
138422,0,0.0019
138423,0,0.0144
138424,0,0.0011
138425,0,0.0017
138426,0,0.001
138427,0,0.0021
138428,0,0.0091
138429,0,0.0066
138430,0,0.0007
138431,0,0.0032
138432,0,0.0022
138433,0,0.002
138434,0,0.001
138435,0,0.0017
138436,0,0.0018
138437,0,0.0031
138438,0,0.0013
138439,0,0.0021
138440,0,0.0039
138441,0,0.0024
138442,0,0.0016
138443,0,0.004
138444,0,0.0007
138445,0,0.0018
138446,0,0.0032
138447,0,0.007
138448,0,0.0047
138449,0,0.0023
138450,0,0.0014
138451,0,0.0066
138452,0,0.0013
138453,0,0.0027
138454,0,0.0056
138455,0,0.0019
138456,0,0.0009
138457,0,0.0031
138458,0,0.0006
138459,0,0.0217
138460,0,0.0016
138461,0,0.0023
138462,0,0.0084
138463,0,0.0045
138464,0,0.0204
138465,0,0.0042
138466,0,0.0026
138467,0,0.0017
138468,0,0.0007
138469,0,0.0068
138470,0,0.0018
138471,0,0.001
138472,0,0.0033
138473,0,0.0006
138474,0,0.0006
138475,0,0.0082
138476,0,0.0135
138477,0,0.0023
138478,0,0.0027
138479,0,0.0033
138480,0,0.0051
138481,0,0.0103
138482,0,0.0011
138483,0,0.0046
138484,0,0.001
138485,0,0.0017
138486,0,0.0031
138487,0,0.0025
138488,0,0.0132
138489,0,0.008
138490,0,0.0005
138491,0,0.0054
138492,0,0.0006
138493,0,0.001
138494,0,0.0038
138495,0,0.0042
138496,0,0.0418
138497,0,0.0012
138498,0,0.0017
138499,0,0.0014
138500,0,0.0054
138501,0,0.001
138502,0,0.0043
138503,0,0.0025
138504,0,0.0009
138505,0,0.0016
138506,0,0.0012
138507,0,0.0044
138508,0,0.0011
138509,0,0.001
138510,0,0.0012
138511,0,0.0054
138512,0,0.0009
138513,0,0.0031
138514,0,0.0022
138515,0,0.0013
138516,0,0.0056
138517,0,0.002
138518,0,0.0031
138519,0,0.0017
138520,0,0.0011
138521,0,0.0016
138522,0,0.0022
138523,0,0.0028
138524,0,0.0082
138525,0,0.0001
138526,0,0.0044
138527,0,0.0007
138528,0,0.002
138529,0,0.0013
138530,0,0.0024
138531,0,0.0011
138532,0,0.0005
138533,0,0.0065
138534,0,0.0015
138535,0,0.0014
138536,0,0.0087
138537,0,0.0034
138538,0,0.0012
138539,0,0.0068
138540,0,0.0027
138541,0,0.0015
138542,0,0.0015
138543,0,0.0033
138544,0,0.0022
138545,0,0.0097
138546,0,0.0013
138547,0,0.003
138548,0,0.0025
138549,0,0.0111
138550,0,0.0062
138551,0,0.0119
138552,0,0.0012
138553,0,0.0003
138554,0,0.0007
138555,0,0.0044
138556,0,0.0031
138557,0,0.0008
138558,0,0.001
138559,0,0.001
138560,0,0.0021
138561,0,0.0047
138562,0,0.0019
138563,0,0.0008
138564,0,0.0014
138565,0,0.0066
138566,0,0.0011
138567,0,0.0022
138568,0,0.0009
138569,0,0.0049
138570,0,0.0039
138571,0,0.0014
138572,0,0.008
138573,0,0.0006
138574,0,0.0015
138575,0,0.0062
138576,0,0.0015
138577,0,0.0043
138578,0,0.0035
138579,0,0.0043
138580,0,0.0013
138581,0,0.0199
138582,0,0.0012
138583,0,0.0014
138584,0,0.0023
138585,0,0.0004
138586,0,0.0008
138587,0,0.0061
138588,0,0.0038
138589,0,0.0036
138590,0,0.0016
138591,0,0.0073
138592,0,0.0129
138593,0,0.0023
138594,0,0.0022
138595,0,0.0019
138596,0,0.0031
138597,0,0.0019
138598,0,0.0095
138599,0,0.0044
138600,0,0.0016
138601,0,0.0181
138602,0,0.0016
138603,0,0.0021
138604,0,0.0009
138605,0,0.0014
138606,0,0.0019
138607,0,0.001
138608,0,0.0031
138609,1,0.9858
138610,0,0.0024
138611,0,0.0026
138612,0,0.0055
138613,0,0.0014
138614,0,0.0015
138615,0,0.0037
138616,0,0.0058
138617,0,0.0226
138618,0,0.0014
138619,0,0.0016
138620,0,0.0008
138621,0,0.0048
138622,0,0.0013
138623,0,0.0017
138624,0,0.0037
138625,0,0.0047
138626,0,0.0014
138627,0,0.0015
138628,0,0.0015
138629,0,0.0046
138630,0,0.0056
138631,0,0.0045
138632,0,0.0014
138633,0,0.0062
138634,0,0.0055
138635,0,0.0041
138636,0,0.0021
138637,0,0.0008
138638,0,0.0002
138639,0,0.0006
138640,0,0.0026
138641,0,0.0005
138642,0,0.0017
138643,0,0.0008
138644,0,0.0017
138645,0,0.0044
138646,0,0.0064
138647,0,0.0008
138648,0,0.0012
138649,0,0.0083
138650,0,0.0076
138651,0,0.0022
138652,0,0.0019
138653,0,0.008
138654,0,0.0047
138655,0,0.0011
138656,0,0.3139
138657,0,0.0044
138658,0,0.0009
138659,0,0.0016
138660,0,0.0003
138661,0,0.0006
138662,0,0.0011
138663,0,0.0027
138664,0,0.0014
138665,0,0.0012
138666,0,0.0039
138667,0,0.0029
138668,0,0.001
138669,0,0.0019
138670,0,0.001
138671,0,0.0023
138672,0,0.0055
138673,0,0.0081
138674,0,0.0022
138675,0,0.0022
138676,0,0.0014
138677,0,0.0032
138678,0,0.0041
138679,0,0.0015
138680,0,0.0045
138681,0,0.0213
138682,0,0.0018
138683,0,0.0024
138684,0,0.008
138685,0,0.001
138686,0,0.0002
138687,0,0.0071
138688,0,0.0025
138689,0,0.0024
138690,0,0.003
138691,0,0.0024
138692,0,0.0007
138693,0,0.0051
138694,0,0.0015
138695,0,0.0008
138696,0,0.0118
138697,0,0.002
138698,0,0.0006
138699,0,0.001
138700,0,0.0124
138701,0,0.0072
138702,0,0.0007
138703,0,0.0004
138704,0,0.0013
138705,0,0.0008
138706,0,0.0021
138707,0,0.0008
138708,0,0.0021
138709,0,0.005
138710,0,0.0011
138711,0,0.0042
138712,0,0.001
138713,0,0.0021
138714,0,0.0023
138715,0,0.0034
138716,0,0.002
138717,0,0.0084
138718,0,0.0174
138719,0,0.0013
138720,1,0.9937
138721,0,0.0013
138722,0,0.0044
138723,0,0.0063
138724,0,0.0019
138725,0,0.0025
138726,0,0.0005
138727,0,0.0024
138728,0,0.0029
138729,0,0.0052
138730,0,0.0068
138731,0,0.0009
138732,0,0.0014
138733,0,0.0016
138734,0,0.0012
138735,0,0.0043
138736,0,0.0019
138737,0,0.0049
138738,0,0.0004
138739,0,0.0006
138740,0,0.0027
138741,0,0.0013
138742,0,0.0283
138743,0,0.0061
138744,0,0.0016
138745,0,0.004
138746,0,0.0031
138747,0,0.0006
138748,0,0.0029
138749,0,0.0058
138750,0,0.0041
138751,0,0.0042
138752,0,0.0102
138753,0,0.0122
138754,0,0.0002
138755,0,0.001
138756,0,0.0008
138757,0,0.0104
138758,0,0.004
138759,0,0.0008
138760,0,0.0014
138761,0,0.0036
138762,0,0.0029
138763,0,0.0019
138764,0,0.0078
138765,0,0.0092
138766,0,0.0023
138767,0,0.0084
138768,0,0.0011
138769,0,0.0019
138770,0,0.0003
138771,0,0.0028
138772,0,0.0019
138773,0,0.0043
138774,1,0.9951
138775,0,0.0071
138776,0,0.0037
138777,0,0.0011
138778,0,0.0016
138779,0,0.0024
138780,0,0.0009
138781,0,0.0027
138782,0,0.0047
138783,0,0.0018
138784,0,0.012
138785,0,0.0022
138786,0,0.0028
138787,0,0.0012
138788,0,0.0039
138789,0,0.0019
138790,0,0.0012
138791,0,0.0024
138792,0,0.0302
138793,0,0.0011
138794,0,0.0018
138795,0,0.0007
138796,0,0.0015
138797,0,0.0118
138798,0,0.0037
138799,0,0.0057
138800,0,0.0011
138801,0,0.0012
138802,0,0.0026
138803,0,0.0057
138804,0,0.002
138805,0,0.0006
138806,0,0.0008
138807,0,0.0093
138808,0,0.0119
138809,0,0.0053
138810,0,0.0013
138811,0,0.0049
138812,0,0.0021
138813,0,0.0077
138814,0,0.0034
138815,0,0.0004
138816,0,0.0022
138817,0,0.0008
138818,0,0.0018
138819,0,0.004
138820,0,0.0019
138821,0,0.0083
138822,0,0.0012
138823,0,0.0031
138824,0,0.0008
138825,0,0.0005
138826,0,0.0034
138827,0,0.0161
138828,0,0.002
138829,0,0.0148
138830,0,0.0022
138831,0,0.0011
138832,0,0.0011
138833,0,0.0018
138834,0,0.0058
138835,0,0.0016
138836,0,0.0031
138837,0,0.0019
138838,0,0.005
138839,0,0.0011
138840,0,0.0033
138841,0,0.0009
138842,0,0.0064
138843,0,0.0042
138844,0,0.0013
138845,0,0.0008
138846,0,0.0084
138847,0,0.0043
138848,0,0.0015
138849,0,0.0016
138850,0,0.0012
138851,0,0.0194
138852,0,0.0028
138853,0,0.0005
138854,0,0.0014
138855,0,0.0192
138856,0,0.003
138857,0,0.0053
138858,0,0.0002
138859,0,0.0101
138860,0,0.0016
138861,0,0.0025
138862,0,0.0029
138863,0,0.001
138864,0,0.0005
138865,0,0.0007
138866,0,0.0294
138867,0,0.0098
138868,0,0.0016
138869,0,0.0012
138870,0,0.004
138871,0,0.0023
138872,0,0.0017
138873,0,0.0071
138874,0,0.006
138875,0,0.0038
138876,0,0.0003
138877,0,0.0049
138878,0,0.002
138879,0,0.0017
138880,0,0.0013
138881,0,0.0016
138882,0,0.0028
138883,0,0.0022
138884,0,0.0006
138885,0,0.0052
138886,0,0.0104
138887,0,0.0006
138888,0,0.0062
138889,0,0.0011
138890,0,0.0108
138891,0,0.0211
138892,0,0.0029
138893,0,0.0012
138894,0,0.0011
138895,0,0.0056
138896,0,0.0024
138897,0,0.0088
138898,0,0.0049
138899,0,0.0006
138900,0,0.004
138901,0,0.0034
138902,0,0.0023
138903,0,0.0075
138904,0,0.0016
138905,0,0.0049
138906,0,0.0022
138907,0,0.0036
138908,0,0.0027
138909,0,0.0044
138910,0,0.0017
138911,0,0.002
138912,0,0.0008
138913,0,0.0016
138914,0,0.001
138915,0,0.0009
138916,0,0.0015
138917,0,0.0039
138918,0,0.0008
138919,0,0.0021
138920,0,0.0009
138921,0,0.0013
138922,0,0.0018
138923,0,0.0013
138924,0,0.0058
138925,0,0.0011
138926,0,0.0006
138927,0,0.0055
138928,0,0.0012
138929,0,0.0059
138930,0,0.0023
138931,0,0.0013
138932,0,0.003
138933,0,0.0008
138934,0,0.0041
138935,0,0.0033
138936,0,0.0042
138937,0,0.0037
138938,0,0.001
138939,1,0.9968
138940,0,0.0048
138941,0,0.0006
138942,0,0.0291
138943,0,0.0029
138944,0,0.0018
138945,0,0.0023
138946,0,0.0015
138947,1,0.9735
138948,0,0.001
138949,0,0.0024
138950,0,0.0033
138951,0,0.0025
138952,0,0.0013
138953,0,0.0033
138954,0,0.0022
138955,0,0.0058
138956,0,0.0024
138957,0,0.0032
138958,0,0.0027
138959,0,0.0026
138960,0,0.0014
138961,0,0.003
138962,0,0.0024
138963,0,0.0009
138964,0,0.0163
138965,0,0.0006
138966,0,0.0059
138967,0,0.002
138968,0,0.0006
138969,0,0.0012
138970,0,0.0022
138971,0,0.0004
138972,0,0.0025
138973,0,0.0074
138974,0,0.0007
138975,0,0.0026
138976,0,0.0039
138977,0,0.0008
138978,0,0.0031
138979,0,0.0015
138980,0,0.0032
138981,0,0.001
138982,0,0.0058
138983,0,0.0058
138984,0,0.0099
138985,0,0.0031
138986,0,0.0007
138987,0,0.0011
138988,0,0.0027
138989,0,0.0075
138990,0,0.0076
138991,0,0.002
138992,0,0.0036
138993,0,0.0065
138994,0,0.0006
138995,0,0.0046
138996,0,0.0026
138997,0,0.0021
138998,0,0.0044
138999,0,0.0037
139000,0,0.0024
139001,0,0.0036
139002,0,0.0015
139003,0,0.0045
139004,0,0.0028
139005,0,0.0012
139006,0,0.0015
139007,0,0.0006
139008,0,0.0009
139009,0,0.0008
139010,0,0.0021
139011,0,0.0237
139012,0,0.0017
139013,0,0.0018
139014,0,0.0054
139015,0,0.0117
139016,0,0.0009
139017,0,0.0038
139018,0,0.0017
139019,0,0.0031
139020,0,0.0015
139021,0,0.0025
139022,0,0.0006
139023,0,0.0008
139024,0,0.0016
139025,0,0.0006
139026,0,0.0014
139027,0,0.0014
139028,0,0.0027
139029,0,0.0109
139030,0,0.0027
139031,0,0.0018
139032,0,0.0005
139033,0,0.0054
139034,0,0.0066
139035,0,0.0035
139036,0,0.0005
139037,0,0.0015
139038,0,0.006
139039,0,0.0002
139040,0,0.0063
139041,0,0.004
139042,0,0.0012
139043,0,0.002
139044,0,0.001
139045,0,0.0011
139046,0,0.0005
139047,0,0.0017
139048,0,0.0034
139049,0,0.0011
139050,0,0.0127
139051,0,0.0046
139052,0,0.0012
139053,0,0.003
139054,0,0.002
139055,0,0.0022
139056,0,0.0027
139057,0,0.0055
139058,0,0.0027
139059,0,0.0012
139060,0,0.0035
139061,1,1.0
139062,0,0.0035
139063,0,0.0021
139064,0,0.0026
139065,0,0.0029
139066,0,0.0015
139067,0,0.0039
139068,0,0.0028
139069,0,0.0112
139070,0,0.0005
139071,0,0.0008
139072,0,0.0079
139073,0,0.0006
139074,0,0.0047
139075,0,0.0044
139076,0,0.0053
139077,0,0.0025
139078,0,0.0017
139079,0,0.0037
139080,0,0.0033
139081,0,0.0023
139082,1,0.9999
139083,0,0.0004
139084,0,0.0011
139085,0,0.0006
139086,0,0.0187
139087,0,0.0028
139088,0,0.0128
139089,0,0.0022
139090,0,0.0009
139091,0,0.0069
139092,0,0.0032
139093,0,0.0169
139094,0,0.0011
139095,0,0.0018
139096,0,0.003
139097,0,0.0007
139098,0,0.0025
139099,0,0.0025
139100,0,0.0015
139101,0,0.001
139102,0,0.0022
139103,0,0.002
139104,0,0.0014
139105,0,0.0122
139106,0,0.0042
139107,0,0.0028
139108,0,0.0104
139109,0,0.0074
139110,0,0.003
139111,0,0.0013
139112,0,0.0033
139113,0,0.0034
139114,0,0.0041
139115,0,0.0028
139116,0,0.0016
139117,0,0.0014
139118,0,0.0009
139119,0,0.0009
139120,0,0.0006
139121,0,0.0026
139122,0,0.0029
139123,0,0.0003
139124,0,0.0008
139125,0,0.0028
139126,0,0.0029
139127,0,0.0048
139128,0,0.0012
139129,0,0.0019
139130,0,0.0061
139131,0,0.0028
139132,0,0.0012
139133,0,0.0017
139134,0,0.0017
139135,0,0.003
139136,0,0.0035
139137,0,0.0018
139138,0,0.0023
139139,0,0.0142
139140,0,0.0003
139141,0,0.0425
139142,0,0.0023
139143,0,0.0009
139144,0,0.0014
139145,0,0.0046
139146,0,0.0025
139147,0,0.0014
139148,0,0.0033
139149,0,0.0087
139150,0,0.0009
139151,0,0.0012
139152,0,0.0018
139153,0,0.0031
139154,0,0.0037
139155,0,0.0014
139156,0,0.0015
139157,0,0.0019
139158,0,0.0025
139159,0,0.0019
139160,0,0.0009
139161,0,0.001
139162,0,0.0004
139163,0,0.001
139164,0,0.0007
139165,0,0.0018
139166,0,0.0009
139167,1,0.9992
139168,0,0.0008
139169,0,0.0029
139170,0,0.0029
139171,0,0.0068
139172,0,0.0019
139173,0,0.0026
139174,0,0.0008
139175,0,0.004
139176,0,0.0028
139177,0,0.0014
139178,0,0.0018
139179,0,0.0035
139180,0,0.0015
139181,0,0.0013
139182,0,0.0015
139183,0,0.0006
139184,0,0.0051
139185,0,0.0007
139186,0,0.002
139187,0,0.0006
139188,0,0.0029
139189,0,0.005
139190,0,0.0031
139191,0,0.0041
139192,0,0.0011
139193,0,0.0035
139194,0,0.0014
139195,0,0.0045
139196,0,0.0042
139197,0,0.0079
139198,0,0.0174
139199,0,0.0019
139200,0,0.0027
139201,0,0.0006
139202,0,0.0021
139203,0,0.0008
139204,0,0.0012
139205,0,0.0084
139206,0,0.002
139207,0,0.0022
139208,0,0.002
139209,0,0.0012
139210,0,0.0005
139211,0,0.0033
139212,0,0.0019
139213,0,0.0013
139214,0,0.0015
139215,0,0.004
139216,0,0.0024
139217,0,0.0024
139218,0,0.0039
139219,0,0.0038
139220,0,0.0108
139221,0,0.0008
139222,0,0.001
139223,0,0.0024
139224,0,0.0013
139225,0,0.0009
139226,0,0.0008
139227,0,0.0027
139228,0,0.0025
139229,0,0.0049
139230,0,0.0037
139231,0,0.0025
139232,0,0.0045
139233,0,0.0017
139234,0,0.0084
139235,0,0.0023
139236,0,0.0019
139237,0,0.0006
139238,0,0.0152
139239,0,0.012
139240,0,0.0028
139241,0,0.0039
139242,0,0.0064
139243,0,0.0016
139244,0,0.0025
139245,0,0.0092
139246,0,0.0044
139247,0,0.0022
